2812, -1500, -16020, 1644, -2120, -16136
2848, -1564, -16092, 1676, -2164, -16180
2836, -1512, -16148, 1604, -2152, -16196
2932, -1476, -16096, 1692, -2120, -16152
2952, -1584, -16112, 1604, -2128, -16212
2880, -1484, -16000, 1656, -2156, -16156
2928, -1468, -16092, 1736, -2152, -16136
2880, -1476, -16036, 1752, -2116, -16260
2876, -1504, -16100, 1672, -2072, -16304
2868, -1536, -16080, 1624, -2072, -16368
2800, -1440, -16164, 1680, -2148, -16232
2864, -1364, -16104, 1620, -2096, -16248
2844, -1324, -16164, 1592, -2040, -16124
2816, -1368, -16112, 1576, -2064, -16252
2824, -1404, -16004, 1592, -2068, -16240
2888, -1412, -16008, 1580, -2056, -16120
2948, -1496, -16084, 1672, -2040, -16140
2908, -1452, -15992, 1656, -1992, -16112
2884, -1576, -15908, 1744, -2112, -16028
2932, -1460, -16056, 1672, -2124, -16060
2868, -1548, -16136, 1692, -2152, -16200
2972, -1584, -16112, 1704, -2136, -16128
3020, -1548, -16060, 1716, -2256, -16200
2884, -1588, -16020, 1708, -2252, -16156
2868, -1612, -16036, 1660, -2256, -16064
2896, -1608, -16068, 1600, -2272, -16092
2872, -1692, -16008, 1640, -2192, -16236
2892, -1672, -15996, 1584, -2200, -16192
2920, -1640, -16080, 1636, -2212, -16228
2848, -1508, -16048, 1680, -2164, -16220
2896, -1592, -15928, 1728, -2152, -16164
2932, -1608, -16052, 1672, -2164, -16068
2904, -1544, -15984, 1632, -2160, -16092
2888, -1472, -16052, 1700, -2124, -16196
2876, -1504, -16088, 1676, -2132, -16156
2904, -1472, -16008, 1760, -2128, -16168
2908, -1480, -15996, 1732, -2104, -16236
2924, -1500, -15984, 1760, -2148, -16192
2852, -1424, -15984, 1700, -2076, -16156
2968, -1504, -16036, 1664, -2096, -16172
2932, -1424, -16096, 1680, -2132, -16068
2904, -1456, -16136, 1652, -2040, -16048
2824, -1528, -16132, 1724, -2108, -16228
2888, -1512, -16068, 1764, -2040, -16196
2860, -1540, -16044, 1696, -2116, -16220
2824, -1540, -16056, 1696, -2076, -16000
2952, -1592, -15980, 1668, -2116, -16104
2900, -1596, -16056, 1708, -2148, -16228
2924, -1584, -16176, 1684, -2192, -16140
2860, -1516, -16036, 1716, -2160, -16152
2864, -1476, -16080, 1692, -2172, -16116
2896, -1508, -16156, 1672, -2208, -16208
2932, -1544, -16016, 1696, -2228, -16192
2832, -1564, -16040, 1644, -2164, -16092
2932, -1532, -15908, 1632, -2124, -16188
2920, -1536, -15988, 1660, -2144, -16224
2864, -1560, -16060, 1680, -2092, -16128
2940, -1500, -15944, 1632, -2136, -16064
2908, -1512, -16044, 1624, -2100, -16192
2876, -1520, -15944, 1764, -2112, -16208
2844, -1544, -16144, 1640, -2152, -16192
2872, -1572, -16036, 1596, -2088, -16180
2892, -1488, -16140, 1604, -2208, -16256
2932, -1552, -16040, 1688, -2140, -16160
2856, -1492, -16084, 1680, -2200, -16184
2844, -1488, -16052, 1676, -2096, -16160
2900, -1556, -16076, 1656, -2216, -16164
2868, -1504, -16116, 1676, -2132, -16188
2920, -1516, -16064, 1688, -2100, -16156
2924, -1472, -16020, 1636, -2132, -16160
2960, -1560, -16016, 1716, -2128, -16180
2948, -1484, -16080, 1664, -2116, -16096
2880, -1508, -16080, 1636, -2132, -16124
2944, -1528, -15960, 1720, -2112, -16152
2928, -1480, -16028, 1708, -2128, -16136
2860, -1504, -16096, 1712, -2108, -16184
2944, -1468, -16132, 1684, -2148, -16116
2856, -1500, -16112, 1672, -2152, -16116
2872, -1488, -16056, 1700, -2152, -16208
2872, -1500, -16040, 1692, -2144, -16248
2892, -1560, -16048, 1648, -2148, -16232
2928, -1420, -16092, 1652, -2072, -16180
2840, -1496, -15988, 1664, -2116, -16292
2852, -1408, -16000, 1712, -2064, -16184
