48, -2620, -16028, 2604, -3288, -15968
-16, -2620, -16036, 2616, -3232, -15888
56, -2520, -16180, 2544, -3204, -15836
32, -2532, -16116, 2648, -3056, -15864
40, -2540, -16160, 2656, -3084, -16032
84, -2676, -16020, 2608, -3120, -15876
16, -2664, -16076, 2628, -3136, -15952
0, -2556, -16136, 2556, -3244, -15808
32, -2564, -16164, 2620, -3284, -15960
16, -2648, -16176, 2632, -3248, -15820
-12, -2668, -16044, 2632, -3392, -15828
-32, -2748, -16196, 2608, -3380, -15804
-8, -2852, -16080, 2560, -3408, -15728
12, -2824, -16112, 2612, -3524, -15848
0, -2848, -16148, 2600, -3448, -15792
-40, -2832, -16028, 2604, -3528, -15860
-44, -2848, -16028, 2676, -3512, -15924
-48, -2784, -16144, 2668, -3500, -15800
16, -2812, -16000, 2548, -3452, -15880
-56, -2836, -15996, 2580, -3472, -15812
-28, -2864, -16080, 2596, -3452, -15784
24, -2888, -16000, 2584, -3408, -15832
68, -2780, -16048, 2604, -3440, -15900
72, -2772, -16124, 2636, -3492, -15852
72, -2636, -16092, 2704, -3428, -15928
132, -2568, -16036, 2684, -3332, -15904
48, -2572, -15996, 2696, -3256, -15908
176, -2560, -16156, 2640, -3252, -15712
48, -2588, -16024, 2656, -3180, -15880
64, -2644, -16048, 2608, -3172, -15852
88, -2620, -16176, 2644, -3296, -15840
16, -2628, -16116, 2564, -3280, -15956
76, -2660, -16144, 2636, -3312, -15856
-32, -2648, -16128, 2652, -3388, -15824
64, -2748, -16008, 2636, -3432, -15796
92, -2728, -16088, 2680, -3444, -15776
28, -2812, -16012, 2616, -3428, -15880
-40, -2752, -16028, 2532, -3436, -15872
-4, -2740, -16056, 2564, -3468, -15868
-56, -2780, -16176, 2508, -3328, -15816
24, -2796, -15996, 2560, -3412, -15728
-56, -2728, -16160, 2624, -3432, -15888
84, -2736, -16156, 2700, -3388, -15892
68, -2736, -16056, 2640, -3372, -15928
12, -2688, -16060, 2628, -3368, -15836
72, -2672, -16012, 2632, -3312, -15884
20, -2620, -16060, 2624, -3316, -15860
84, -2584, -16004, 2604, -3224, -15764
36, -2664, -16128, 2592, -3248, -15816
88, -2640, -16108, 2632, -3220, -15924
4, -2568, -16192, 2584, -3276, -16028
8, -2568, -15980, 2612, -3216, -15904
36, -2560, -16232, 2588, -3236, -16020
8, -2612, -16164, 2632, -3268, -15892
-12, -2548, -16004, 2628, -3296, -15864
-20, -2612, -16116, 2568, -3268, -15840
40, -2612, -16096, 2624, -3308, -15828
4, -2616, -16160, 2528, -3300, -15868
8, -2652, -16128, 2616, -3264, -15828
4, -2624, -16220, 2652, -3292, -15992
36, -2676, -16164, 2548, -3280, -15892
40, -2648, -16044, 2572, -3264, -16056
8, -2636, -16112, 2644, -3276, -15948
0, -2616, -16084, 2608, -3280, -15800
-8, -2704, -16020, 2532, -3196, -15904
28, -2592, -15976, 2604, -3236, -15748
-44, -2628, -16060, 2600, -3288, -15904
48, -2576, -16112, 2572, -3240, -15788
8, -2644, -16096, 2576, -3296, -15820
84, -2644, -16036, 2596, -3244, -15904
44, -2676, -16048, 2668, -3268, -15900
32, -2660, -16132, 2568, -3256, -15940
96, -2700, -16132, 2644, -3364, -15764
20, -2668, -16060, 2584, -3312, -15864
60, -2668, -16044, 2600, -3344, -15868
12, -2664, -16060, 2612, -3344, -15796
16, -2704, -16060, 2588, -3324, -15888
28, -2728, -16116, 2648, -3408, -15868
104, -2744, -16120, 2660, -3392, -15740
68, -2688, -16064, 2568, -3380, -15764
0, -2680, -16004, 2560, -3364, -15824
16, -2744, -16140, 2616, -3392, -15864
48, -2720, -16096, 2568, -3320, -15744
24, -2696, -16128, 2628, -3364, -15964
-32, -2700, -16140, 2636, -3300, -16000
36, -2668, -16088, 2572, -3332, -15952
12, -2656, -16172, 2612, -3332, -15852
52, -2684, -16060, 2592, -3364, -15908
28, -2720, -16120, 2644, -3320, -15844
44, -2656, -16124, 2636, -3268, -15956
32, -2664, -16012, 2580, -3320, -15964
72, -2684, -16024, 2572, -3264, -15764
44, -2612, -15920, 2612, -3256, -15836
88, -2628, -16104, 2656, -3360, -15868
20, -2584, -16088, 2600, -3248, -15948
64, -2608, -16224, 2624, -3232, -15924
52, -2688, -16112, 2612, -3316, -15828
4, -2704, -16116, 2620, -3320, -15880
40, -2648, -16188, 2604, -3320, -15820
52, -2596, -16136, 2584, -3272, -15864
20, -2608, -16040, 2556, -3344, -15776
8, -2664, -15968, 2572, -3320, -15856
16, -2644, -16064, 2544, -3352, -15848
-8, -2600, -16064, 2640, -3352, -15772
-20, -2644, -16048, 2584, -3260, -15792
-16, -2636, -16024, 2588, -3316, -15812
4, -2640, -16168, 2612, -3296, -15948
48, -2608, -16108, 2512, -3228, -15880
20, -2656, -16028, 2560, -3252, -15804
48, -2688, -16052, 2584, -3280, -15884
44, -2648, -16044, 2524, -3284, -15792
12, -2640, -16140, 2616, -3236, -15788
8, -2580, -16088, 2576, -3268, -15812
32, -2608, -15948, 2644, -3216, -15920
4, -2584, -16080, 2636, -3272, -15888
-12, -2640, -16132, 2624, -3256, -15820
72, -2656, -16008, 2596, -3296, -15940
28, -2608, -16156, 2636, -3292, -15984
36, -2632, -16096, 2644, -3292, -15880
-28, -2680, -16092, 2600, -3288, -15788
56, -2696, -16084, 2676, -3284, -15664
0, -2700, -16012, 2608, -3320, -15832
4, -2680, -16028, 2588, -3340, -15828
-60, -2660, -16128, 2612, -3392, -15928
-32, -2680, -16048, 2620, -3412, -15796
-28, -2688, -16076, 2624, -3316, -15892
-40, -2660, -16156, 2600, -3348, -15836
-4, -2676, -16124, 2640, -3340, -15928
8, -2684, -16084, 2600, -3348, -15908
24, -2688, -16060, 2600, -3304, -15836
32, -2712, -16120, 2580, -3276, -15744
8, -2620, -16088, 2612, -3312, -15800
16, -2660, -16252, 2664, -3324, -15900
60, -2612, -16040, 2620, -3320, -15896
-4, -2628, -16120, 2640, -3276, -15864
20, -2608, -16216, 2648, -3264, -15804
36, -2644, -16204, 2704, -3220, -15828
4, -2632, -16108, 2612, -3280, -15916
4, -2588, -16004, 2660, -3212, -15800
44, -2692, -16068, 2548, -3252, -15904
44, -2668, -16196, 2676, -3316, -15900
20, -2588, -16100, 2608, -3372, -15956
44, -2608, -16092, 2628, -3380, -15788
28, -2632, -16144, 2620, -3336, -15912
0, -2588, -16176, 2580, -3356, -15840
-20, -2628, -16076, 2564, -3352, -15872
40, -2720, -16040, 2620, -3368, -15840
40, -2720, -16112, 2612, -3276, -15848
40, -2700, -16068, 2600, -3256, -15884
-32, -2668, -16164, 2520, -3308, -15712
68, -2620, -16076, 2588, -3328, -15852
80, -2632, -16024, 2596, -3380, -15828
28, -2612, -16192, 2600, -3300, -15844
48, -2620, -16068, 2624, -3268, -15808
44, -2588, -16148, 2616, -3324, -15800
32, -2652, -16048, 2640, -3332, -15872
4, -2584, -16124, 2632, -3348, -15936
-8, -2704, -16108, 2664, -3304, -15868
20, -2620, -16116, 2608, -3248, -15768
60, -2644, -16140, 2604, -3236, -15856
-24, -2632, -16156, 2640, -3252, -15856
40, -2704, -16120, 2592, -3292, -15868
40, -2672, -16056, 2576, -3332, -15896
28, -2736, -16056, 2560, -3288, -15944
-32, -2716, -16120, 2540, -3252, -15836
28, -2704, -16028, 2648, -3328, -15840
72, -2636, -16172, 2660, -3360, -15952
-48, -2672, -16116, 2616, -3368, -15824
12, -2648, -16168, 2588, -3292, -15844
36, -2676, -16012, 2588, -3308, -15916
44, -2648, -16068, 2576, -3276, -15872
-16, -2664, -16200, 2596, -3296, -15864
-4, -2660, -16044, 2588, -3180, -15900
12, -2620, -16100, 2640, -3256, -15808
0, -2700, -16136, 2624, -3252, -15980
80, -2604, -16092, 2612, -3276, -15972
76, -2640, -16064, 2580, -3296, -15900
28, -2676, -16016, 2584, -3280, -15792
68, -2612, -16072, 2624, -3264, -15888
8, -2632, -16092, 2612, -3292, -15788
32, -2676, -16092, 2640, -3324, -15812
56, -2696, -16116, 2584, -3360, -15836
28, -2700, -16092, 2660, -3352, -15920
-8, -2716, -16072, 2636, -3352, -16044
44, -2712, -16024, 2656, -3376, -15880
28, -2708, -16080, 2644, -3364, -15788
32, -2700, -16048, 2584, -3312, -15760
40, -2752, -16116, 2592, -3368, -15816
-4, -2760, -15952, 2580, -3332, -15852
40, -2748, -16120, 2656, -3452, -15840
52, -2700, -16072, 2688, -3408, -15820
40, -2648, -16020, 2652, -3360, -15932
84, -2656, -16020, 2592, -3320, -15872
8, -2680, -16148, 2600, -3344, -16028
0, -2660, -16100, 2564, -3284, -15860
52, -2636, -16012, 2624, -3272, -15944
-4, -2664, -16120, 2588, -3268, -15896
12, -2608, -16092, 2572, -3232, -15868
36, -2628, -16184, 2624, -3228, -15980
12, -2588, -16028, 2584, -3224, -15992
40, -2588, -16164, 2604, -3208, -15848
40, -2596, -16160, 2576, -3196, -15888
