-1448, -40, -16300, -3520, -1760, -15796
-1384, 36, -16180, -3560, -1744, -15632
-1484, -48, -16264, -3544, -1808, -15744
-1432, 16, -16180, -3640, -1776, -15748
-1472, -4, -16148, -3584, -1688, -15716
-1452, 0, -16156, -3556, -1728, -15864
-1412, -24, -16248, -3524, -1736, -15896
-1436, 44, -16296, -3548, -1700, -15760
-1372, 32, -16228, -3624, -1724, -15732
-1372, -44, -16196, -3496, -1684, -15636
-1472, -36, -16280, -3500, -1696, -15696
-1480, -48, -16240, -3516, -1684, -15828
-1372, -12, -16164, -3556, -1752, -15708
-1452, 36, -16260, -3560, -1700, -15764
-1476, 60, -16340, -3520, -1808, -15808
-1464, 28, -16284, -3512, -1660, -15860
-1420, 32, -16280, -3540, -1780, -15732
-1480, -28, -16136, -3544, -1756, -15704
-1460, 16, -16196, -3556, -1712, -15712
-1408, -24, -16200, -3588, -1752, -15736
-1464, -8, -16140, -3488, -1780, -15728
-1416, 20, -16168, -3596, -1740, -15748
-1444, -12, -16268, -3588, -1704, -15788
-1404, 84, -16168, -3576, -1720, -15616
-1372, -48, -16228, -3604, -1748, -15728
-1440, -16, -16328, -3568, -1724, -15860
-1472, -36, -16240, -3552, -1780, -15932
-1504, -52, -16320, -3552, -1824, -15788
-1444, -32, -16284, -3508, -1752, -15860
-1484, -84, -16236, -3536, -1696, -15796
-1412, 8, -16220, -3512, -1688, -15896
-1392, 32, -16296, -3576, -1740, -15788
-1416, 12, -16184, -3564, -1700, -15896
-1412, 12, -16196, -3604, -1668, -15716
-1404, -40, -16180, -3572, -1704, -15720
-1464, 76, -16124, -3524, -1820, -15748
-1428, 12, -16172, -3560, -1748, -15616
-1436, 60, -16212, -3448, -1736, -15732
-1476, 16, -16164, -3516, -1788, -15736
-1444, 8, -16196, -3556, -1728, -15748
-1432, -40, -16196, -3536, -1784, -15692
-1488, 0, -16188, -3536, -1736, -15820
-1480, 8, -16316, -3540, -1736, -15700
-1404, 76, -16236, -3476, -1720, -15948
-1484, 4, -16120, -3480, -1760, -15760
-1460, -4, -16208, -3504, -1748, -15796
-1524, 0, -16304, -3528, -1692, -15748
-1468, -24, -16300, -3492, -1764, -15796
-1432, 28, -16164, -3496, -1728, -15856
-1468, 24, -16188, -3532, -1788, -15684
-1460, -32, -16360, -3532, -1748, -15812
-1428, -40, -16244, -3576, -1656, -15860
-1420, -12, -16212, -3548, -1764, -15780
-1416, -16, -16340, -3536, -1684, -15772
-1432, -60, -16320, -3564, -1688, -15748
-1396, -116, -16268, -3580, -1640, -15788
