-3276, -6096, -14704, -1488, -5908, -15036
-3184, -6128, -14696, -1508, -5896, -15076
-3188, -6064, -14632, -1496, -5848, -15108
-3260, -5992, -14648, -1432, -5836, -14944
-3184, -6028, -14772, -1484, -5820, -15008
-3236, -6112, -14692, -1500, -5816, -15200
-3288, -6072, -14736, -1548, -5776, -15160
-3220, -6084, -14732, -1544, -5876, -15148
-3244, -5996, -14784, -1572, -5840, -15128
-3308, -5948, -14692, -1492, -5828, -15124
-3216, -5936, -14704, -1592, -5784, -15084
-3192, -5968, -14704, -1560, -5712, -15032
-3260, -6000, -14780, -1532, -5668, -15108
-3344, -5980, -14788, -1612, -5720, -15068
-3316, -6032, -14692, -1584, -5760, -15112
-3308, -5972, -14788, -1632, -5744, -15204
-3328, -6020, -14684, -1616, -5736, -15164
-3276, -5928, -14800, -1620, -5808, -15180
-3324, -6012, -14584, -1616, -5800, -15020
-3324, -5980, -14672, -1652, -5780, -15088
-3344, -5940, -14740, -1600, -5768, -15128
-3308, -6072, -14744, -1604, -5836, -15124
-3356, -5992, -14704, -1624, -5784, -15156
-3348, -6060, -14684, -1644, -5824, -15016
-3332, -6012, -14716, -1672, -5820, -15012
-3356, -5968, -14724, -1564, -5788, -15080
-3340, -5988, -14780, -1616, -5860, -15196
-3136, -6056, -14608, -1576, -5856, -15056
-3220, -6060, -14720, -1508, -5832, -15152
-3236, -6052, -14576, -1520, -5876, -15108
-3176, -6080, -14676, -1452, -5900, -15156
-3264, -6000, -14656, -1452, -5912, -15144
-3216, -5976, -14680, -1516, -5820, -15136
-3236, -6004, -14756, -1484, -5804, -15104
-3204, -6012, -14852, -1492, -5828, -15048
-3188, -6016, -14784, -1508, -5864, -15172
-3160, -6028, -14780, -1556, -5748, -15084
-3172, -5948, -14672, -1544, -5780, -15124
-3212, -6024, -14728, -1480, -5780, -15112
-3228, -5952, -14676, -1528, -5748, -15064
-3260, -5972, -14716, -1572, -5812, -15240
-3216, -5968, -14672, -1552, -5788, -15200
-3240, -5960, -14692, -1560, -5740, -15056
-3312, -6008, -14712, -1588, -5760, -15064
-3272, -6028, -14736, -1620, -5856, -15136
-3260, -6016, -14764, -1636, -5756, -15076
-3240, -5996, -14772, -1540, -5828, -15124
-3268, -6012, -14740, -1564, -5776, -15104
-3220, -6028, -14728, -1592, -5884, -15084
-3260, -6036, -14752, -1660, -5880, -15052
-3248, -6076, -14716, -1480, -5856, -15120
-3232, -6040, -14660, -1548, -5880, -15132
-3268, -5980, -14704, -1500, -5860, -15084
-3236, -6088, -14668, -1500, -5792, -15100
-3228, -6048, -14552, -1508, -5840, -15112
-3184, -6044, -14692, -1480, -5816, -15200
-3212, -6076, -14752, -1544, -5852, -15128
