3376, 748, -16192, 276, 128, -16448
3416, 744, -16164, 316, 140, -16428
3392, 744, -16184, 356, 72, -16492
3436, 772, -16192, 340, 20, -16416
3416, 768, -16152, 288, 72, -16348
3392, 732, -16196, 380, 80, -16332
3388, 756, -16196, 364, 24, -16380
3356, 748, -16172, 332, 124, -16380
3364, 816, -16136, 316, 116, -16412
3456, 732, -16184, 356, 64, -16416
3384, 732, -16176, 324, 96, -16316
3364, 768, -16128, 272, 132, -16376
3424, 744, -16152, 292, 172, -16420
3344, 716, -16120, 356, 120, -16348
3372, 736, -16164, 356, 60, -16476
3428, 756, -16256, 360, 96, -16392
3416, 696, -16188, 316, 124, -16384
3392, 708, -16128, 404, 52, -16436
3332, 724, -16192, 344, 72, -16364
3464, 716, -16124, 228, 128, -16304
3444, 692, -16108, 368, 144, -16472
3380, 704, -16064, 328, 84, -16420
3400, 724, -16248, 332, 64, -16368
3400, 732, -16068, 308, 108, -16448
3432, 720, -16192, 348, 184, -16408
3356, 704, -16156, 316, 112, -16344
3372, 720, -16100, 308, 40, -16472
3440, 756, -16204, 280, 40, -16484
3412, 708, -16156, 308, -12, -16400
3344, 732, -16136, 276, 24, -16392
3360, 800, -16124, 360, 36, -16380
3448, 760, -16060, 320, 88, -16480
3472, 724, -16208, 332, 88, -16356
3476, 776, -16220, 348, 64, -16456
3412, 788, -16224, 332, 80, -16436
3448, 740, -16128, 336, 24, -16508
3416, 740, -16132, 336, 88, -16392
3404, 704, -16140, 360, 76, -16488
3404, 756, -16128, 284, 32, -16368
3396, 796, -16164, 368, 76, -16444
3416, 768, -16156, 300, 76, -16516
3420, 816, -16276, 332, 136, -16372
3444, 716, -16128, 316, 124, -16448
3392, 820, -16316, 308, 60, -16400
3448, 768, -16116, 312, 112, -16436
3388, 696, -16200, 308, 148, -16424
3412, 724, -16152, 320, 52, -16348
3348, 732, -16240, 292, -12, -16436
3428, 760, -16040, 340, 64, -16444
3360, 704, -16108, 384, 112, -16420
3404, 708, -16116, 324, 68, -16532
3408, 684, -16092, 348, 116, -16408
3388, 736, -16152, 276, 84, -16468
3376, 720, -16184, 332, 96, -16344
3464, 732, -16140, 324, 44, -16428
3368, 700, -16112, 380, 148, -16416
3368, 748, -16236, 384, 52, -16300
3380, 708, -16140, 352, 56, -16468
3372, 756, -16176, 372, 88, -16424
3380, 744, -16156, 276, 60, -16364
3456, 720, -16172, 324, 108, -16468
3388, 768, -16216, 308, 96, -16400
