-3448, -5744, -14916, -3804, -7640, -13728
-3376, -5740, -14780, -3820, -7688, -13792
-3356, -5676, -14812, -3720, -7696, -13660
-3392, -5712, -14788, -3736, -7660, -13708
-3424, -5776, -14752, -3752, -7688, -13536
-3404, -5876, -14668, -3764, -7716, -13616
-3456, -5888, -14704, -3768, -7632, -13696
-3436, -5868, -14596, -3812, -7752, -13632
-3468, -5920, -14660, -3872, -7692, -13700
-3520, -5944, -14756, -3900, -7688, -13572
-3520, -5928, -14760, -3920, -7716, -13676
-3628, -5932, -14720, -3964, -7712, -13560
-3596, -5916, -14776, -3920, -7620, -13632
-3576, -5936, -14836, -3932, -7616, -13664
-3492, -5880, -14904, -3908, -7624, -13760
-3504, -5824, -14748, -3840, -7604, -13708
-3480, -5768, -14736, -3772, -7520, -13776
-3460, -5784, -14788, -3800, -7620, -13664
-3396, -5764, -14884, -3752, -7664, -13788
-3332, -5728, -14780, -3668, -7600, -13784
-3364, -5672, -14884, -3708, -7592, -13760
-3420, -5692, -14756, -3736, -7684, -13720
-3360, -5756, -14856, -3744, -7580, -13748
-3408, -5736, -14832, -3696, -7556, -13856
-3480, -5740, -14836, -3736, -7612, -13800
-3408, -5772, -14800, -3724, -7572, -13672
-3412, -5784, -14912, -3732, -7636, -13704
-3428, -5772, -14796, -3840, -7664, -13668
-3456, -5872, -14752, -3812, -7688, -13640
-3404, -5852, -14700, -3824, -7664, -13644
-3488, -5916, -14752, -3800, -7744, -13656
-3380, -5884, -14760, -3900, -7740, -13632
-3520, -5932, -14716, -3844, -7784, -13576
-3460, -5940, -14792, -3832, -7752, -13556
-3428, -5968, -14712, -3908, -7788, -13732
-3440, -5884, -14684, -3852, -7832, -13708
-3424, -5916, -14772, -3780, -7768, -13684
-3456, -5936, -14712, -3792, -7752, -13732
-3432, -5892, -14760, -3756, -7792, -13684
-3424, -5868, -14752, -3816, -7680, -13624
-3336, -5800, -14732, -3796, -7696, -13664
-3460, -5752, -14740, -3776, -7644, -13692
-3432, -5736, -14764, -3848, -7568, -13744
-3404, -5724, -14812, -3820, -7512, -13756
-3404, -5736, -14820, -3816, -7508, -13800
-3396, -5684, -14836, -3824, -7588, -13720
-3484, -5692, -14824, -3860, -7564, -13804
-3420, -5684, -14836, -3800, -7604, -13712
-3468, -5704, -14760, -3768, -7600, -13696
-3468, -5816, -14864, -3800, -7536, -13792
-3536, -5800, -14816, -3844, -7624, -13760
-3488, -5852, -14836, -3812, -7652, -13796
-3504, -5796, -14792, -3844, -7720, -13780
-3464, -5816, -14796, -3844, -7720, -13740
-3448, -5828, -14736, -3788, -7708, -13676
-3492, -5836, -14664, -3816, -7628, -13728
-3444, -5732, -15048, -3648, -7588, -13984
-3368, -5496, -14860, -3768, -7504, -13704
-3488, -5612, -14768, -3848, -7536, -13516
-3344, -5872, -14760, -3924, -7516, -13692
-3392, -6024, -14704, -3848, -7728, -13812
-3308, -5956, -14836, -3700, -7784, -13752
-3352, -5872, -14708, -3592, -7868, -13588
-3284, -5880, -14800, -3584, -7848, -13628
-3308, -5932, -14688, -3668, -7968, -13600
-3368, -6172, -14728, -3676, -7920, -13480
-3376, -6160, -14704, -3820, -7988, -13500
-3404, -6060, -14664, -3896, -7924, -13576
-3500, -6076, -14704, -3876, -7956, -13700
-3480, -6064, -14716, -3816, -7788, -13660
-3460, -6012, -14628, -3868, -7752, -13596
-3512, -5956, -14744, -3792, -7620, -13608
-3492, -5884, -14860, -3808, -7608, -13756
-3464, -5924, -14796, -3876, -7504, -13880
-3488, -5768, -14860, -3840, -7460, -13836
-3452, -5564, -14868, -3820, -7532, -13744
-3468, -5508, -14752, -3756, -7460, -13812
-3356, -5512, -14812, -3704, -7408, -13672
-3424, -5588, -14832, -3728, -7440, -13760
-3344, -5708, -14932, -3668, -7440, -13776
-3372, -5724, -15056, -3740, -7520, -13908
-3400, -5596, -14792, -3820, -7640, -13720
-3400, -5532, -14728, -3720, -7588, -13504
-3372, -5668, -14744, -3728, -7560, -13632
-3404, -5916, -14824, -3744, -7588, -13852
-3428, -6080, -14744, -3848, -7592, -13700
-3472, -5972, -14796, -3872, -7756, -13660
-3592, -5904, -14748, -3972, -7756, -13604
-3520, -5868, -14736, -3864, -7772, -13584
-3528, -5964, -14644, -3896, -7636, -13640
-3460, -5976, -14576, -3828, -7724, -13504
-3436, -5952, -14688, -3816, -7652, -13560
-3496, -6008, -14856, -3796, -7676, -13716
-3500, -5856, -14788, -3808, -7708, -13872
-3500, -5788, -14728, -3780, -7736, -13708
-3468, -5748, -14772, -3736, -7648, -13748
-3448, -5748, -14748, -3772, -7612, -13700
-3440, -5808, -14804, -3732, -7576, -13768
-3384, -5760, -14740, -3780, -7552, -13656
-3400, -5740, -14796, -3720, -7556, -13904
-3356, -5792, -14860, -3692, -7560, -13820
-3364, -5640, -14708, -3784, -7572, -13776
-3384, -5680, -14804, -3768, -7600, -13656
-3400, -5732, -14816, -3740, -7540, -13760
-3456, -5968, -14960, -3804, -7604, -13796
-3528, -5920, -14760, -3840, -7768, -13872
-3576, -5860, -14860, -3852, -7796, -13684
-3472, -5684, -14692, -3828, -7696, -13596
-3436, -5708, -14708, -3848, -7632, -13560
-3456, -5940, -14556, -3812, -7596, -13548
-3460, -5980, -14612, -3724, -7576, -13556
-3452, -6072, -14708, -3880, -7664, -13704
-3492, -6016, -14864, -3840, -7876, -13816
-3508, -5860, -14836, -3852, -7848, -13832
-3476, -5812, -14688, -3832, -7820, -13728
-3428, -5784, -14736, -3716, -7724, -13668
-3368, -5848, -14724, -3696, -7580, -13600
-3412, -5836, -14720, -3700, -7600, -13600
-3380, -5860, -14672, -3760, -7664, -13696
-3316, -5820, -14880, -3740, -7628, -13732
-3412, -5844, -14804, -3756, -7624, -13836
-3436, -5864, -14876, -3756, -7696, -13804
-3448, -5712, -14896, -3812, -7676, -13720
-3428, -5740, -14784, -3732, -7668, -13788
-3432, -5740, -14772, -3760, -7580, -13664
-3432, -5744, -14796, -3796, -7624, -13764
-3412, -5804, -14748, -3724, -7596, -13816
-3460, -5804, -14896, -3772, -7596, -13680
-3436, -5796, -14660, -3788, -7608, -13596
-3460, -5736, -14800, -3784, -7648, -13712
-3388, -5728, -14816, -3764, -7640, -13696
-3424, -5812, -14676, -3808, -7508, -13784
-3484, -5752, -14728, -3812, -7552, -13648
-3492, -5788, -14708, -3832, -7648, -13668
-3476, -5828, -14736, -3892, -7592, -13796
-3500, -5732, -14768, -3868, -7604, -13732
-3496, -5784, -14892, -3800, -7616, -13664
-3480, -5804, -14828, -3748, -7612, -13672
-3496, -5788, -14724, -3840, -7620, -13688
-3432, -5820, -14872, -3820, -7592, -13744
-3376, -5864, -14696, -3804, -7644, -13728
-3456, -5848, -14756, -3756, -7632, -13700
-3364, -5832, -14788, -3744, -7660, -13796
-3364, -5868, -14836, -3736, -7720, -13708
-3432, -5868, -14796, -3684, -7724, -13828
-3384, -5776, -14800, -3700, -7696, -13680
-3408, -5768, -14728, -3644, -7568, -13676
-3320, -5776, -14716, -3692, -7668, -13676
-3352, -5748, -14692, -3720, -7576, -13600
-3336, -5804, -14728, -3760, -7616, -13768
-3396, -5804, -14728, -3776, -7572, -13784
-3440, -5752, -14916, -3804, -7604, -13740
-3480, -5808, -14800, -3868, -7632, -13744
-3480, -5664, -14736, -3852, -7588, -13776
-3516, -5744, -14856, -3880, -7580, -13548
-3544, -5736, -14760, -3812, -7512, -13764
-3508, -5816, -14776, -3820, -7532, -13744
-3476, -5828, -14804, -3864, -7596, -13820
-3544, -5804, -14664, -3864, -7612, -13740
-3560, -5804, -14788, -3840, -7604, -13596
-3444, -5752, -14740, -3844, -7644, -13792
-3492, -5784, -14700, -3784, -7580, -13836
-3452, -5856, -14804, -3832, -7632, -13736
-3464, -5776, -14836, -3804, -7644, -13768
-3448, -5844, -14812, -3756, -7728, -13652
-3404, -5832, -14764, -3708, -7676, -13684
-3384, -5880, -14704, -3704, -7652, -13716
-3312, -5796, -14796, -3720, -7672, -13716
-3404, -5808, -14792, -3700, -7692, -13576
-3364, -5912, -14748, -3740, -7704, -13704
-3360, -5872, -14848, -3728, -7672, -13688
-3308, -5828, -14724, -3740, -7740, -13552
-3456, -5876, -14776, -3708, -7664, -13652
-3404, -5880, -14784, -3808, -7688, -13676
-3436, -5884, -14696, -3848, -7632, -13664
-3412, -5844, -14704, -3784, -7588, -13676
-3512, -5888, -14704, -3824, -7596, -13744
-3476, -5904, -14756, -3824, -7684, -13764
-3412, -5888, -14716, -3836, -7652, -13724
-3524, -5816, -14836, -3772, -7640, -13648
-3476, -5760, -14772, -3816, -7696, -13632
-3424, -5812, -14660, -3776, -7656, -13592
-3456, -5820, -14680, -3760, -7620, -13700
-3460, -5924, -14728, -3800, -7652, -13700
-3444, -5948, -14804, -3848, -7704, -13784
-3504, -5880, -14832, -3820, -7728, -13844
-3448, -5736, -14820, -3836, -7764, -13744
-3448, -5736, -14600, -3736, -7672, -13620
-3328, -5748, -14688, -3732, -7540, -13604
-3380, -5880, -14828, -3656, -7576, -13728
-3404, -5900, -14872, -3716, -7600, -13848
-3404, -5712, -14748, -3740, -7520, -13760
-3464, -5648, -14812, -3804, -7572, -13776
-3380, -5636, -14868, -3780, -7488, -13712
-3408, -5712, -14816, -3768, -7440, -13996
-3492, -5740, -14900, -3828, -7504, -13824
-3460, -5544, -14792, -3816, -7516, -13784
-3456, -5564, -14844, -3748, -7468, -13748
-3508, -5656, -14720, -3800, -7440, -13764
-3444, -5788, -14924, -3812, -7552, -13812
-3520, -5676, -14872, -3832, -7564, -13660
-3528, -5620, -14728, -3912, -7584, -13620
-3432, -5736, -14832, -3816, -7584, -13740
-3412, -5880, -14844, -3752, -7644, -13836
-3452, -5868, -14740, -3768, -7684, -13704
-3384, -5796, -14736, -3764, -7740, -13732
-3392, -5740, -14708, -3776, -7728, -13724
-3460, -5884, -14768, -3712, -7700, -13692
-3444, -5980, -14760, -3772, -7628, -13724
-3492, -5828, -14752, -3796, -7624, -13648
-3480, -5828, -14748, -3776, -7608, -13664
-3428, -5804, -14908, -3768, -7588, -13824
-3512, -5816, -14912, -3848, -7588, -13732
